Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_viminea,22.2575,37.66139,88,100,36,6103,245,-27,272,30,168,168,14,953,157,19,59,428,72,72,416
Lactuca_viminea,-2.178,37.688,108,117,38,6412,288,-18,306,84,195,197,34,601,77,19,33,202,77,78,165
Lactuca_viminea,22.2975,37.688057,129,112,39,6064,291,8,283,71,209,209,56,824,143,13,63,383,53,53,363
Lactuca_viminea,-8.7874,37.7216,168,90,43,3946,286,81,205,128,217,221,120,549,84,2,66,250,22,23,241
Lactuca_viminea,26.65,37.7333,143,85,33,6040,285,33,252,71,222,222,71,786,167,3,86,445,17,17,445
Lactuca_viminea,-1.984,37.741,134,114,38,6123,301,8,293,112,216,217,62,456,59,11,36,151,52,56,124
Lactuca_viminea,20.9167,37.75,176,84,33,5754,314,66,248,123,248,250,105,939,187,6,78,487,23,52,440
Lactuca_viminea,-6.307698,37.750637,163,115,38,6131,335,39,296,97,243,244,88,610,86,3,59,248,25,31,235
Lactuca_viminea,-2.55,37.81,136,116,38,6399,313,8,305,115,222,223,60,464,59,9,40,158,45,49,137
Lactuca_viminea,-4.93,37.84,178,122,38,6603,364,46,318,110,266,266,97,621,92,2,62,242,17,17,239
Lactuca_viminea,-2.65,37.85,131,118,38,6479,312,2,310,110,219,219,55,496,63,10,40,171,48,52,147
Lactuca_viminea,-1.573,37.872,124,114,39,6132,291,-1,292,102,206,208,52,514,65,15,33,167,68,72,131
Lactuca_viminea,-5.05,37.93,161,124,38,6743,352,28,324,91,251,251,79,661,94,3,58,254,24,24,251
Lactuca_viminea,-4.93,37.93,163,123,37,6742,354,30,324,93,253,253,81,654,95,3,59,253,23,23,248
Lactuca_viminea,-5.05,38.02,158,124,37,6787,351,24,327,88,249,249,75,658,94,3,58,251,25,25,247
Lactuca_viminea,-4.94,38.02,158,124,37,6802,352,25,327,88,250,250,76,656,95,3,58,252,25,25,246
Lactuca_viminea,-6.322036,38.052258,142,116,38,6304,321,19,302,75,225,227,66,710,95,5,55,280,36,40,269
Lactuca_viminea,-4.1,38.1,169,116,36,6803,356,39,317,99,261,261,87,528,78,4,54,201,24,24,190
Lactuca_viminea,-2.1,38.1,120,119,38,6397,299,-8,307,98,207,207,45,522,68,15,34,177,68,68,136
Lactuca_viminea,-1.1,38.1,176,120,42,5674,328,44,284,146,250,251,106,307,50,3,49,116,25,41,76
Lactuca_viminea,-4.36,38.11,171,118,36,6781,358,39,319,101,262,262,89,546,81,3,57,209,21,21,200
Lactuca_viminea,22.072779,38.150555,108,106,37,6230,269,-13,282,47,189,189,32,911,148,18,57,401,73,73,385
Lactuca_viminea,26.0167,38.1833,175,76,31,5791,309,70,239,105,251,251,105,605,137,1,89,352,13,13,282
Lactuca_viminea,-4.94,38.2,154,124,37,6855,350,20,330,83,246,246,71,641,92,4,56,242,28,28,235
Lactuca_viminea,21.8167,38.2,135,105,38,6037,290,14,276,76,213,213,61,878,148,13,61,401,56,56,379
Lactuca_viminea,-4.48,38.21,150,123,37,6926,346,16,330,79,243,243,66,617,89,5,53,231,31,31,220
Lactuca_viminea,-5.14542,38.2182,159,125,37,6824,354,25,329,88,250,250,76,621,88,3,57,233,26,26,228
Lactuca_viminea,-1.222,38.272,144,117,40,5961,304,16,288,112,223,224,72,424,56,10,36,140,54,62,101
Lactuca_viminea,-6.7,38.3,164,114,38,6068,335,42,293,98,243,244,89,550,76,3,55,218,28,32,206
Lactuca_viminea,-4.14,38.3,154,121,36,6927,349,21,328,107,248,248,71,556,80,5,51,206,31,31,192
Lactuca_viminea,22.8833,38.3,122,103,36,6467,285,-1,286,59,204,207,43,751,120,15,54,319,62,65,312
Lactuca_viminea,-2.9155946,38.366787,155,118,37,6542,335,24,311,136,243,243,76,405,51,5,43,141,34,34,121
Lactuca_viminea,-1.02,38.37,152,115,40,5797,307,25,282,163,229,230,83,403,59,9,39,139,50,61,93
Lactuca_viminea,-4.21,38.39,140,124,37,6970,338,6,332,92,234,234,57,598,83,6,50,216,37,37,203
Lactuca_viminea,-2.54,38.39,126,121,38,6578,311,-5,316,105,215,215,49,500,64,12,36,173,60,60,135
Lactuca_viminea,22.653889,38.392776,162,105,36,6447,323,35,288,98,246,246,83,682,114,10,57,294,50,50,287
Lactuca_viminea,26.1333,38.4333,170,80,32,5919,309,63,246,99,248,248,99,635,142,2,88,365,15,15,365
Lactuca_viminea,-2.444,38.447,108,122,38,6625,296,-22,318,86,198,198,31,586,74,17,33,201,76,79,155
Lactuca_viminea,22.5775,38.481667,132,106,36,6504,297,5,292,67,213,217,52,769,123,15,52,323,66,69,317
Lactuca_viminea,-6.7,38.5,146,113,38,6144,320,26,294,80,227,228,72,663,88,5,53,259,39,41,249
Lactuca_viminea,25.9,38.5167,156,74,31,5846,290,53,237,86,233,233,86,641,136,4,83,356,21,21,291
Lactuca_viminea,-0.59,38.55,152,108,40,5581,298,31,267,164,225,227,85,461,70,10,39,170,57,74,109
Lactuca_viminea,22.25,38.5667,89,104,36,6425,254,-34,288,26,170,173,10,909,138,22,49,374,87,92,365
Lactuca_viminea,-4.07,38.62,141,125,37,6962,339,6,333,94,235,235,58,539,71,6,47,191,38,38,175
Lactuca_viminea,-4.13,38.62,145,125,37,6938,343,10,333,99,239,239,62,529,71,5,47,188,35,35,173
Lactuca_viminea,-0.1,38.62,176,102,40,5251,310,58,252,154,243,246,111,499,79,7,51,215,45,77,144
Lactuca_viminea,-3.07,38.63,139,123,38,6757,329,6,323,120,230,230,58,468,58,8,40,164,45,45,136
Lactuca_viminea,-0.35,38.63,132,104,39,5672,280,15,265,105,207,210,66,586,78,17,33,205,81,98,145
Lactuca_viminea,-0.12,38.63,174,102,40,5273,309,56,253,152,242,245,110,510,80,7,50,218,47,79,147
Lactuca_viminea,22.623333,38.644165,157,106,35,6637,323,28,295,91,240,244,75,695,113,12,53,288,59,62,287
Lactuca_viminea,-0.05,38.65,165,101,39,5333,302,48,254,143,234,237,101,539,81,9,47,223,54,84,153
Lactuca_viminea,-0.25,38.65,122,102,38,5763,271,5,266,94,198,201,55,642,81,20,30,218,93,108,159
Lactuca_viminea,-0.32,38.66,130,103,38,5692,277,12,265,103,205,207,63,602,79,18,32,210,84,100,150
Lactuca_viminea,-0.32,38.67,130,103,39,5709,277,13,264,103,205,208,63,601,79,18,32,209,84,101,148
Lactuca_viminea,21.5667,38.6833,91,102,35,6341,253,-31,284,28,173,173,13,994,151,24,51,417,93,93,397
Lactuca_viminea,22.1,38.7,67,101,35,6358,230,-53,283,6,148,151,-10,968,141,27,46,390,99,106,379
Lactuca_viminea,-0.12,38.72,147,101,39,5501,287,30,257,122,218,221,81,584,83,13,39,223,69,95,156
Lactuca_viminea,-0.23,38.72,136,102,39,5615,280,19,261,110,210,212,70,594,81,16,35,214,79,99,151
Lactuca_viminea,-0.35,38.72,146,104,39,5559,290,28,262,121,219,222,80,535,77,13,37,196,68,89,134
Lactuca_viminea,21.653334,38.75139,112,106,36,6427,278,-13,291,48,196,196,33,939,145,20,51,394,84,84,377
Lactuca_viminea,-0.29,38.77,143,102,39,5587,286,26,260,118,216,219,77,565,80,14,36,207,73,94,143
Lactuca_viminea,21.9333,38.7833,83,103,35,6422,248,-40,288,20,164,167,4,945,139,25,47,383,96,100,369
Lactuca_viminea,-5.8,38.8,158,120,37,6626,346,28,318,86,246,246,77,539,70,4,52,199,31,31,189
Lactuca_viminea,22.25,38.8,77,103,35,6451,242,-46,288,14,159,162,-2,912,132,26,45,363,95,103,352
Lactuca_viminea,-0.23,38.81,154,102,39,5435,294,37,257,130,225,228,89,543,81,12,40,209,64,90,142
Lactuca_viminea,0.12,38.81,175,101,40,5294,309,57,252,154,242,246,110,587,90,8,53,257,53,92,183
Lactuca_viminea,0.18,38.81,178,100,40,5260,311,61,250,157,245,248,114,585,92,7,54,261,50,90,185
Lactuca_viminea,21.7,38.8167,98,105,36,6431,264,-26,290,34,182,182,19,952,143,23,49,392,93,93,375
Lactuca_viminea,21.7,38.8333,98,105,36,6431,264,-26,290,34,182,182,19,952,143,23,49,392,93,93,375
Lactuca_viminea,-5.71,38.86,163,120,37,6663,351,32,319,90,251,251,81,510,67,3,52,188,28,28,178
Lactuca_viminea,22.226944,38.864723,126,108,35,6685,296,-5,301,59,210,213,43,799,122,17,47,320,77,82,316
Lactuca_viminea,-5.8,38.9,165,119,37,6601,351,35,316,93,253,253,84,499,65,3,52,183,28,28,173
Lactuca_viminea,35.2433,38.9637,85,132,38,7222,271,-72,343,79,171,174,-12,402,55,7,45,151,31,55,118
Lactuca_viminea,-5.3,39.00001,161,121,37,6788,352,28,324,86,252,252,78,479,63,4,50,169,30,30,160
Lactuca_viminea,-7.2499,39.0092,167,111,39,5730,331,53,278,105,241,243,97,605,82,5,53,240,39,39,234
Lactuca_viminea,21.8243,39.0742,113,110,36,6680,285,-18,303,45,197,200,30,868,128,21,45,344,90,92,332
Lactuca_viminea,-8.1,39.1,167,95,40,4804,305,71,234,117,228,232,109,682,97,5,58,281,38,39,281
Lactuca_viminea,-7.1,39.1,167,113,39,5875,334,50,284,103,243,244,95,597,80,5,52,234,39,40,227
Lactuca_viminea,-5.1,39.1,153,121,37,6842,345,20,325,78,245,245,70,483,62,4,48,166,32,32,158
Lactuca_viminea,-4.1,39.1,141,127,38,6902,338,5,333,124,235,235,58,455,54,5,43,158,38,38,137
Lactuca_viminea,-3.1,39.1,144,123,38,6716,332,10,322,127,235,235,63,419,50,7,39,143,43,43,118
Lactuca_viminea,-1.1,39.1,139,110,39,5951,294,16,278,149,218,219,68,449,59,14,32,148,71,77,97
Lactuca_viminea,-1.61,39.11,141,116,39,6195,307,12,295,158,224,224,66,398,49,11,33,130,61,61,86
Lactuca_viminea,-1.84,39.11,141,119,39,6308,313,11,302,159,226,226,65,390,49,10,34,130,56,61,86
Lactuca_viminea,-1.14,39.19,140,110,39,5964,294,17,277,149,219,220,69,439,57,14,32,144,71,76,93
Lactuca_viminea,-1.37,39.19,140,113,39,6089,300,14,286,148,221,221,67,421,53,13,32,134,68,70,89
Lactuca_viminea,-1.26,39.19,137,112,39,6064,295,12,283,146,218,218,64,439,55,14,31,140,72,75,93
Lactuca_viminea,-1.49,39.19,143,114,39,6095,305,16,289,160,225,225,70,397,50,11,33,127,63,63,84
Lactuca_viminea,-9.11,39.2,153,69,41,3478,244,76,168,117,195,198,109,736,116,4,62,325,32,37,308
Lactuca_viminea,-7.26,39.28,151,98,37,5660,308,48,260,93,225,229,85,798,111,7,54,319,50,51,318
Lactuca_viminea,-1.26,39.28,142,111,39,5996,298,18,280,151,222,222,70,417,54,13,33,136,67,71,87
Lactuca_viminea,-2.18,39.29,138,122,39,6464,316,5,311,120,224,224,60,415,49,11,33,139,57,62,98
Lactuca_viminea,21.6333,39.3167,82,105,35,6546,250,-45,295,16,164,168,1,916,125,29,40,351,107,111,331
Lactuca_viminea,-7.49,39.37,158,96,37,5545,311,56,255,92,230,233,92,793,112,7,54,321,49,50,321
Lactuca_viminea,-6.5,39.4,163,109,37,6311,337,43,294,94,246,246,86,534,68,4,50,202,36,36,190
Lactuca_viminea,-5.4,39.4,144,117,36,6695,332,15,317,71,234,234,63,496,61,6,45,170,39,39,159
Lactuca_viminea,-5.44,39.45,129,116,36,6662,317,3,314,57,219,219,50,562,68,8,44,192,48,48,179
Lactuca_viminea,-8.3,39.47,166,92,40,4502,296,71,225,118,223,226,110,752,109,5,57,311,41,44,310
Lactuca_viminea,-8.88,39.47,141,75,40,3765,244,60,184,102,188,191,95,893,132,7,58,377,48,51,368
Lactuca_viminea,-7.64814,39.5231,162,97,38,5452,314,59,255,96,233,236,96,790,113,6,55,320,48,49,320
Lactuca_viminea,-8.70993,39.5417,143,80,40,4012,255,58,197,101,193,196,93,925,136,8,57,386,53,55,381
Lactuca_viminea,20.9333,39.6833,104,105,35,6431,270,-24,294,36,187,187,23,1017,143,30,45,408,107,107,372
Lactuca_viminea,-5.68,39.71,151,114,37,6554,332,25,307,79,239,239,71,452,54,5,45,158,36,36,145
Lactuca_viminea,-5.91,39.71,155,112,36,6496,334,31,303,84,242,242,76,460,56,5,46,164,35,35,151
Lactuca_viminea,-8.76,39.74,155,81,42,3739,260,70,190,116,201,204,108,824,120,7,57,343,46,51,337
Lactuca_viminea,-2.41,39.74,124,123,38,6575,309,-9,318,107,212,213,45,486,58,15,30,160,70,75,122
Lactuca_viminea,-5.8,39.8,157,113,37,6504,336,32,304,85,244,244,78,434,53,5,45,153,34,34,141
Lactuca_viminea,-0.31,39.8,153,88,37,5348,280,44,236,163,222,225,89,475,71,16,36,179,73,96,104
Lactuca_viminea,2.8,39.8,131,76,34,5287,255,33,222,108,199,204,71,766,110,14,40,290,84,120,221
Lactuca_viminea,2.8,39.81,131,76,34,5287,255,33,222,108,199,204,71,766,110,14,40,290,84,120,221
Lactuca_viminea,-0.89,39.82,118,100,37,6072,268,1,267,133,46,199,46,500,60,23,28,157,96,103,96
Lactuca_viminea,2.89,39.83,140,77,34,5244,263,42,221,118,208,212,80,724,108,12,42,278,75,113,209
Lactuca_viminea,-0.48673633,39.85714,153,90,37,5440,282,43,239,164,224,226,88,443,67,15,37,168,69,90,93
Lactuca_viminea,20.77861,39.896946,89,101,35,6344,251,-36,287,23,172,172,10,1032,142,36,41,401,118,118,360
Lactuca_viminea,-0.42,39.9,141,91,37,5588,275,30,245,151,215,216,75,478,65,18,32,170,82,99,98
Lactuca_viminea,-0.77,39.9,105,98,36,6076,256,-10,266,120,34,187,34,560,68,28,26,176,108,119,108
Lactuca_viminea,21.25,39.9,82,105,35,6555,250,-47,297,14,168,168,0,903,115,35,35,329,122,122,296
Lactuca_viminea,-1.12,39.91,120,102,37,6180,273,0,273,137,46,202,46,462,59,22,29,152,85,97,85
Lactuca_viminea,-0.89,39.91,105,100,37,6133,258,-11,269,121,34,188,34,545,67,27,26,174,105,116,105
Lactuca_viminea,-2.53,39.92,123,122,38,6580,307,-9,316,106,210,211,44,489,58,15,30,160,70,74,125
Lactuca_viminea,-7.25818,39.9216,155,98,36,5930,313,45,268,91,234,234,83,812,116,7,54,324,51,52,323
Lactuca_viminea,-0.48344362,39.94715,138,92,37,5643,273,25,248,147,212,214,70,476,63,19,32,167,85,100,95
Lactuca_viminea,-0.7173577,39.951996,117,97,37,6013,264,2,262,132,46,198,46,509,62,24,28,159,96,109,96
Lactuca_viminea,-0.83433527,39.95424,88,100,36,6170,243,-28,271,103,17,172,17,638,78,34,23,204,127,134,127
Lactuca_viminea,-5.92,39.98,158,112,37,6398,333,34,299,87,243,243,79,435,53,5,44,155,35,35,143
Lactuca_viminea,-0.65,39.99,119,95,36,5945,264,4,260,127,49,199,49,508,61,24,28,161,96,110,96
Lactuca_viminea,-0.42,39.99,129,92,36,5741,267,16,251,137,205,206,61,508,63,21,29,171,94,107,102
Lactuca_viminea,-0.54,39.99,130,93,36,5781,269,17,252,138,206,207,61,488,61,21,30,164,93,104,95
Lactuca_viminea,-0.77,39.99,111,97,36,6055,260,-5,265,126,40,192,40,525,65,26,27,167,99,113,99
Lactuca_viminea,-4.87,40,153,115,37,6619,333,23,310,110,242,242,72,360,42,6,38,119,37,37,102
Lactuca_viminea,-1.12,40,114,102,37,6227,268,-5,273,131,40,198,40,478,62,24,29,159,87,104,87
Lactuca_viminea,-3.7,40.01,149,111,35,6804,329,18,311,105,240,240,65,397,47,8,38,136,41,41,117
Lactuca_viminea,-2.17,40.01,120,124,39,6500,303,-14,317,103,206,207,41,510,63,17,29,169,79,85,126
Lactuca_viminea,-1.71,40.01,103,115,38,6423,275,-25,300,122,189,190,27,540,70,25,26,177,101,111,115
Lactuca_viminea,-0.3630477,40.034554,149,89,36,5465,279,38,241,158,220,222,83,457,65,17,34,168,76,96,94
Lactuca_viminea,-0.5972394,40.03965,117,95,36,5944,261,3,258,125,47,197,47,520,63,25,27,163,99,113,99
Lactuca_viminea,-5.77,40.06,143,112,37,6436,320,19,301,72,229,229,65,460,55,7,42,159,42,42,146
Lactuca_viminea,-6.04,40.07,151,110,37,6407,326,29,297,80,237,237,73,469,58,6,44,169,39,39,156
Lactuca_viminea,-5.81,40.07,130,111,37,6423,308,9,299,60,217,217,53,523,63,9,42,183,49,49,168
Lactuca_viminea,-0.41,40.08,142,90,36,5591,275,30,245,150,215,217,75,465,62,18,32,164,83,99,93
Lactuca_viminea,-0.53,40.08,138,92,36,5696,274,25,249,146,213,214,70,457,59,19,31,157,85,98,89
Lactuca_viminea,-7.5222,40.0899,123,83,34,5571,268,25,243,58,199,199,58,1213,184,11,56,496,73,73,496
Lactuca_viminea,22.5,40.1,124,111,34,7211,301,-20,321,88,213,218,33,522,60,23,26,169,83,90,146
Lactuca_viminea,-6.1,40.1,154,110,37,6352,326,32,294,83,238,238,76,474,59,6,45,172,39,39,159
Lactuca_viminea,-5.1,40.1,150,115,37,6516,328,22,306,107,237,237,70,366,42,7,38,121,39,39,103
Lactuca_viminea,-4.1,40.1,144,110,35,6775,323,14,309,100,235,235,61,396,44,9,35,130,46,46,111
Lactuca_viminea,-3.1,40.1,139,114,37,6690,318,10,308,96,229,229,58,417,49,10,35,139,50,50,115
Lactuca_viminea,-2.06,40.1,105,121,38,6471,285,-27,312,87,191,192,27,556,70,23,26,182,95,104,131
Lactuca_viminea,-1.1,40.1,93,102,37,6262,250,-25,275,110,20,178,20,568,74,31,26,190,107,130,107
Lactuca_viminea,-0.1,40.1,152,87,36,5376,279,42,237,161,222,225,88,477,68,16,36,178,76,100,101
Lactuca_viminea,0.1,40.1,162,85,36,5244,285,52,233,170,230,232,100,482,72,14,39,187,72,101,105
Lactuca_viminea,0.033276636,40.1162,151,87,36,5349,278,41,237,160,221,224,88,504,71,17,35,187,81,106,108
Lactuca_viminea,22.4833,40.1167,124,111,34,7211,301,-20,321,88,213,218,33,522,60,23,26,169,83,90,146
Lactuca_viminea,-2,40.15,99,119,38,6466,278,-31,309,81,185,187,22,570,73,25,26,187,100,111,131
Lactuca_viminea,-5.7,40.16,124,112,37,6381,301,3,298,54,208,210,47,522,62,10,40,179,52,53,164
Lactuca_viminea,0.06,40.16,154,86,36,5333,280,44,236,162,224,226,91,499,71,16,37,187,78,105,107
Lactuca_viminea,-5.23,40.17,127,114,37,6446,306,2,304,85,212,214,49,437,52,10,36,141,51,52,122
Lactuca_viminea,-5.58,40.17,85,109,37,6289,262,-31,293,19,170,171,13,729,85,18,36,244,81,86,226
Lactuca_viminea,-0.53,40.17,109,94,36,5960,253,-4,257,125,39,189,39,546,68,27,27,172,103,120,103
Lactuca_viminea,-5.11,40.18,143,114,37,6460,321,16,305,101,230,230,64,375,44,8,37,123,42,42,104
Lactuca_viminea,-6.82,40.19,137,96,35,6086,297,26,271,71,218,218,63,782,108,8,51,306,54,55,299
Lactuca_viminea,-2.17,40.19,106,121,38,6506,288,-25,313,89,193,194,28,551,69,22,27,180,92,101,132
Lactuca_viminea,-1.82,40.19,88,114,38,6407,260,-39,299,106,173,174,12,606,79,30,25,199,115,128,131
Lactuca_viminea,-0.12133319,40.208942,151,88,36,5427,279,39,240,158,222,224,86,476,66,17,35,174,80,102,98
Lactuca_viminea,-0.3560792,40.214546,93,93,36,5944,238,-19,257,108,24,174,24,650,78,33,24,200,130,140,130
Lactuca_viminea,-0.4734762,40.21717,107,93,36,5949,250,-7,257,122,37,187,37,561,70,28,27,176,107,123,107
Lactuca_viminea,-6.05,40.25,151,110,37,6328,323,30,293,81,235,235,74,463,58,6,44,167,39,39,154
Lactuca_viminea,-5.82,40.25,102,108,37,6284,277,-14,291,35,187,188,29,663,80,14,39,230,67,70,213
Lactuca_viminea,-5.7,40.25,99,109,37,6308,276,-18,294,32,184,186,26,652,78,15,38,223,69,73,205
Lactuca_viminea,-0.29,40.25,117,91,36,5798,256,4,252,124,49,195,49,556,66,25,28,178,110,120,110
Lactuca_viminea,-5.58,40.26,91,109,37,6276,268,-26,294,25,176,177,18,665,78,17,36,222,75,79,203
Lactuca_viminea,-5.35,40.26,66,109,37,6228,244,-47,291,2,152,152,-4,805,92,24,33,262,97,104,242
Lactuca_viminea,-5.23,40.26,69,109,37,6230,248,-46,294,5,155,155,-1,760,86,23,33,243,94,101,222
Lactuca_viminea,-5.46,40.26,88,110,37,6272,266,-28,294,22,173,174,16,667,78,18,35,220,78,82,200
Lactuca_viminea,-0.41,40.26,92,93,36,5955,237,-21,258,106,22,172,22,647,79,33,24,202,128,140,128
Lactuca_viminea,-7,40.27,115,85,33,5870,264,12,252,53,193,194,45,1064,155,11,53,423,70,75,422
Lactuca_viminea,-5.11,40.27,108,113,37,6327,286,-14,300,91,192,194,33,498,61,14,34,158,64,66,135
Lactuca_viminea,-5.87,40.27,128,111,37,6352,303,8,295,58,213,213,51,514,63,9,41,180,50,50,164
Lactuca_viminea,-4.64,40.27,139,111,36,6530,316,12,304,98,227,227,60,366,45,9,35,118,46,46,95
Lactuca_viminea,-4.76,40.27,144,112,36,6515,321,16,305,102,232,232,65,354,43,8,36,115,42,42,94
Lactuca_viminea,-4.88,40.27,104,112,37,6336,283,-18,301,87,189,191,30,495,63,15,33,159,67,69,128
Lactuca_viminea,-4.99,40.27,122,113,37,6403,300,-3,303,107,207,209,45,421,53,11,35,136,54,55,110
Lactuca_viminea,-5.84,40.29,128,111,37,6352,303,8,295,58,213,213,51,514,63,9,41,180,50,50,164
Lactuca_viminea,-6.030539,40.297302,130,109,37,6317,303,11,292,61,215,215,54,538,67,9,42,193,50,50,178
Lactuca_viminea,-7.52621,40.2989,96,73,32,5417,230,4,226,34,170,170,34,1553,240,15,57,638,92,92,638
Lactuca_viminea,-0.11751489,40.29892,128,90,36,5667,264,16,248,136,204,205,62,538,66,22,30,181,101,116,108
Lactuca_viminea,-4.665,40.31,132,111,36,6480,307,5,302,118,219,219,53,380,49,10,36,123,50,50,96
Lactuca_viminea,-5.7,40.34,64,105,36,6187,238,-48,286,0,149,149,-6,894,106,24,36,304,100,109,284
Lactuca_viminea,-5.82,40.34,105,109,37,6257,279,-12,291,38,189,190,32,621,75,13,39,214,65,67,197
Lactuca_viminea,-5.94,40.34,129,110,37,6322,303,9,294,59,214,214,52,518,64,9,41,183,50,50,168
Lactuca_viminea,0.29,40.34,161,88,36,5294,287,48,239,166,231,233,101,509,75,14,39,194,79,108,108
Lactuca_viminea,-6.02,40.35,135,110,37,6325,308,15,293,66,220,220,58,508,63,8,42,182,46,46,168
Lactuca_viminea,-5.59,40.35,92,110,37,6249,268,-24,292,26,176,178,20,654,77,16,36,219,74,78,200
Lactuca_viminea,-5.23,40.35,89,111,37,6243,266,-29,295,49,173,174,16,605,72,18,33,191,77,81,169
Lactuca_viminea,-5.47,40.35,110,112,37,6309,287,-11,298,69,193,195,35,522,61,13,36,170,61,63,152
Lactuca_viminea,-0.4,40.35,90,93,36,5949,235,-22,257,105,21,171,21,648,80,34,24,204,127,142,127
Lactuca_viminea,-5.99,40.36,130,110,37,6334,304,11,293,61,215,215,54,522,64,9,41,185,50,50,171
Lactuca_viminea,-5.11,40.36,84,111,37,6225,262,-33,295,64,169,170,13,616,75,19,32,192,81,86,169
Lactuca_viminea,-5,40.36,97,112,37,6263,274,-23,297,79,181,182,24,525,67,16,33,167,71,74,138
Lactuca_viminea,-4.88,40.36,101,112,37,6275,278,-20,298,83,185,187,28,489,64,15,34,157,68,70,124
Lactuca_viminea,-1.82,40.37,84,112,37,6378,254,-42,296,102,169,170,8,613,81,32,25,203,119,133,132
Lactuca_viminea,-1.46,40.37,93,106,37,6334,253,-31,284,112,17,178,17,541,74,30,28,187,104,127,104
Lactuca_viminea,-5.99,40.38,134,110,37,6331,307,13,294,64,219,219,57,501,62,9,41,178,48,48,163
Lactuca_viminea,-0.11367936,40.388897,124,91,36,5723,261,11,250,131,200,201,57,550,65,23,29,180,107,119,110
Lactuca_viminea,-6.113853,40.38959,139,109,37,6292,310,19,291,69,223,223,62,509,64,8,43,184,46,46,170
Lactuca_viminea,0.23135681,40.391777,149,89,36,5414,278,36,242,154,221,222,87,539,74,17,35,195,90,115,114
Lactuca_viminea,-6.17,40.43,131,107,37,6266,301,14,287,63,215,215,55,564,71,9,43,206,51,51,192
Lactuca_viminea,0.28,40.43,156,90,37,5388,285,42,243,161,227,229,95,526,75,15,37,195,85,112,110
Lactuca_viminea,-5.47,40.44,115,114,38,6289,291,-6,297,74,198,200,40,481,56,12,35,156,58,60,138
Lactuca_viminea,-5.24,40.44,70,109,37,6186,246,-45,291,6,154,155,0,731,84,23,32,232,94,101,210
Lactuca_viminea,-5.59,40.44,110,112,38,6270,286,-8,294,42,194,195,36,526,63,13,36,175,61,63,156
Lactuca_viminea,-0.4,40.44,85,92,35,5955,229,-28,257,99,15,165,15,671,83,36,24,212,132,147,132
Lactuca_viminea,-5.12,40.45,88,111,37,6205,265,-30,295,70,172,173,17,573,71,18,32,179,78,82,153
Lactuca_viminea,-4.76,40.45,117,111,37,6319,292,-7,299,102,203,203,41,403,55,12,34,131,59,59,96
Lactuca_viminea,-3.74922,40.4637,137,102,34,6615,308,14,294,94,226,226,56,445,57,11,37,157,51,51,134
Lactuca_viminea,44.15,40.4667,-10,114,33,7604,169,-170,339,17,-108,85,-108,653,108,28,43,271,94,145,94
Lactuca_viminea,0.22766006,40.481762,154,91,37,5410,283,39,244,158,225,227,92,525,73,16,36,191,87,112,110
Lactuca_viminea,0.04,40.52,125,91,36,5693,261,11,250,131,200,201,58,563,67,23,29,184,109,122,113
Lactuca_viminea,0.16,40.52,140,91,36,5555,274,26,248,145,214,215,76,542,70,19,32,188,96,116,111
Lactuca_viminea,-0.52,40.53,82,93,35,6013,228,-32,260,97,12,163,12,661,84,37,24,214,128,146,128
Lactuca_viminea,-0.4,40.53,94,92,35,5960,237,-20,257,110,24,174,24,616,78,33,25,197,118,139,118
Lactuca_viminea,0.4,40.53,165,91,37,5323,292,50,242,168,235,237,105,527,78,14,40,200,84,115,98
Lactuca_viminea,-7.26086,40.5367,113,80,33,5644,256,14,242,45,188,189,45,1187,179,11,55,482,75,80,482
Lactuca_viminea,0.223947,40.571743,151,92,37,5484,283,35,248,155,224,225,89,529,72,16,35,190,89,113,110
Lactuca_viminea,-3.59141,40.5848,136,104,35,6620,307,12,295,93,224,224,54,441,58,10,37,156,51,51,131
Lactuca_viminea,0.28,40.61,152,93,37,5483,285,36,249,155,225,226,90,534,73,16,36,192,90,114,111
Lactuca_viminea,0.16,40.61,129,92,36,5671,265,14,251,134,204,205,63,572,69,22,30,189,107,122,116
Lactuca_viminea,-4.18,40.64,87,107,37,6146,258,-28,286,102,171,171,17,554,71,21,30,176,85,92,134
Lactuca_viminea,0.04,40.7,108,91,35,5803,248,-5,253,115,45,186,40,616,75,28,26,188,123,134,123
Lactuca_viminea,0.15,40.7,109,91,36,5762,248,-4,252,115,186,187,42,638,76,28,26,196,129,137,130
Lactuca_viminea,0.39,40.71,157,95,37,5471,291,39,252,158,229,231,96,545,76,15,37,197,91,117,103
Lactuca_viminea,-4.06,40.73,105,104,36,6344,272,-14,286,123,190,191,30,493,60,17,30,154,72,79,123
Lactuca_viminea,-3.94,40.73,109,103,36,6393,276,-10,286,68,194,195,33,498,58,16,30,156,71,76,129
Lactuca_viminea,-3.82,40.73,121,102,35,6490,288,0,288,79,206,208,42,470,56,13,32,154,62,65,130
Lactuca_viminea,0.27,40.79,104,90,35,5769,243,-8,251,111,181,182,37,676,80,30,25,205,137,144,140
Lactuca_viminea,0.15,40.79,117,93,36,5768,257,2,255,122,54,194,50,601,73,25,27,188,120,129,121
