Taxon,lon,lat,bio_1,bio_2,bio_3,bio_4,bio_5,bio_6,bio_7,bio_8,bio_9,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Lactuca_tatarica,-107.8739,38.47808,93,167,39,8717,314,-107,421,158,-21,205,-21,279,33,14,25,95,50,77,50
Lactuca_tatarica,-98.755424,38.479996,130,140,33,9849,343,-80,423,231,1,256,1,646,99,13,52,274,53,260,53
Lactuca_tatarica,-100.90589,38.481884,116,162,37,9477,335,-94,429,214,-5,239,-5,500,77,13,58,230,40,214,40
Lactuca_tatarica,72.88,38.63,-25,100,25,9757,172,-223,395,-29,89,94,-158,389,53,10,42,152,41,63,109
Lactuca_tatarica,-107.013565,38.668938,16,185,40,9153,242,-214,456,123,61,129,-107,454,49,25,18,135,87,120,124
Lactuca_tatarica,72.83,38.67,-37,99,25,9711,160,-234,394,-42,77,81,-169,489,68,13,43,193,51,75,137
Lactuca_tatarica,-105.1339,38.6865,16,158,41,7785,214,-169,383,117,-82,117,-82,529,87,16,50,225,63,225,63
Lactuca_tatarica,-98.204926,38.69577,123,143,33,10014,338,-92,430,225,-9,251,-9,695,101,14,52,291,55,270,55
Lactuca_tatarica,-106.175995,38.737034,23,171,41,8351,233,-182,415,124,-84,130,-84,380,56,21,34,145,70,138,70
Lactuca_tatarica,-111.79704,38.74656,57,173,42,8032,277,-132,409,157,-44,162,-44,291,37,18,22,96,59,85,59
Lactuca_tatarica,-97.6478,38.78145,130,130,31,10050,338,-79,417,231,-3,257,-3,746,111,19,49,310,70,277,70
Lactuca_tatarica,-104.88,38.82,60,166,42,7778,265,-124,389,163,-36,163,-36,460,79,10,59,209,40,209,40
Lactuca_tatarica,-104.52109,38.837902,82,160,40,8155,290,-104,394,190,-19,190,-19,416,73,8,67,200,29,200,29
Lactuca_tatarica,-107.86118,38.86222,86,163,39,8654,306,-111,417,151,-26,198,-26,338,36,20,17,104,71,82,71
Lactuca_tatarica,-104.95,38.88,46,166,42,7670,249,-138,387,147,-49,147,-49,488,82,11,57,218,44,218,44
Lactuca_tatarica,-105.15421,38.88104,12,156,41,7730,208,-170,378,113,-85,113,-85,543,88,17,48,227,66,227,66
Lactuca_tatarica,-99.31476,38.916466,118,147,34,9844,334,-93,427,219,-10,245,-10,586,90,11,57,258,41,246,41
Lactuca_tatarica,-101.14668,38.91648,117,165,37,9570,340,-96,436,216,-5,242,-5,465,82,9,64,225,29,199,29
Lactuca_tatarica,-98.76635,38.922222,121,141,32,10024,336,-92,428,223,-10,250,-10,649,95,14,52,271,52,254,52
Lactuca_tatarica,75.17,38.95,-3,111,26,10462,202,-219,421,98,-122,122,-149,111,18,2,58,49,9,49,11
Lactuca_tatarica,75.42,38.97,75,122,28,10590,281,-149,430,200,-52,200,-74,85,16,2,59,37,6,37,7
Lactuca_tatarica,-109.55904,38.99357,112,159,35,9677,344,-98,442,182,-15,236,-15,237,27,12,21,75,48,58,48
Lactuca_tatarica,-94.34381,39.010063,124,120,30,9689,318,-79,397,223,-6,244,-6,975,128,33,41,356,105,333,105
Lactuca_tatarica,-112.103615,39.011112,46,163,41,7973,263,-133,396,-11,124,152,-52,431,46,24,14,120,94,99,110
Lactuca_tatarica,-119.192375,39.0129,106,193,46,7709,334,-82,416,10,201,208,10,141,16,9,20,41,28,31,41
Lactuca_tatarica,-108.468155,39.021885,114,149,34,9524,338,-93,431,183,-11,236,-11,235,26,13,22,75,43,58,43
Lactuca_tatarica,-108.22818,39.02325,36,152,39,8001,242,-145,387,18,69,141,-63,586,65,29,16,160,124,131,144
Lactuca_tatarica,-107.95058,39.04499,3,149,39,7670,200,-173,373,-84,79,104,-89,750,89,35,19,216,150,158,201
Lactuca_tatarica,-113.104744,39.04659,104,178,39,9246,348,-101,449,97,-15,225,-15,191,21,11,23,62,34,44,34
Lactuca_tatarica,-105.71356,39.11674,16,169,41,8265,226,-185,411,122,-90,122,-90,379,64,13,51,164,46,164,46
Lactuca_tatarica,-97.65281,39.131607,127,135,31,10042,338,-84,422,228,-6,254,-6,739,111,17,53,316,60,287,60
Lactuca_tatarica,-106.35809,39.18993,12,167,41,8157,221,-183,404,112,-30,118,-90,428,53,28,22,141,94,135,96
Lactuca_tatarica,-106.13,39.28,-23,128,37,7611,160,-183,343,73,-10,77,-114,699,72,43,16,194,148,189,172
Lactuca_tatarica,-102.602455,39.30534,97,165,38,9266,321,-107,428,191,-20,219,-20,414,73,8,66,203,26,185,26
Lactuca_tatarica,-98.76733,39.34909,115,150,33,10224,338,-105,443,221,-19,246,-19,639,97,13,52,261,47,240,47
Lactuca_tatarica,-100.440895,39.350548,117,156,36,9652,338,-93,431,216,-7,242,-7,530,91,10,61,249,34,222,34
Lactuca_tatarica,-101.71948,39.35073,106,157,37,9270,324,-95,419,201,-10,228,-10,452,81,10,66,225,31,199,31
Lactuca_tatarica,-99.32556,39.35076,112,150,34,10111,336,-104,440,217,-20,243,-20,590,92,11,55,253,41,234,41
Lactuca_tatarica,-97.16437,39.351048,127,134,31,10120,338,-87,425,230,-9,254,-9,784,119,16,52,323,60,303,60
Lactuca_tatarica,-101.05479,39.35856,104,155,36,9614,326,-104,430,203,-19,230,-19,491,91,9,68,246,29,211,29
Lactuca_tatarica,-111.57516,39.373352,80,162,38,8827,309,-113,422,71,195,195,-34,301,31,18,13,84,62,62,73
Lactuca_tatarica,-98.20653,39.39331,119,143,32,10228,340,-99,439,223,-17,249,-17,681,100,15,53,283,53,263,53
Lactuca_tatarica,-114.89628,39.435432,62,171,41,7970,287,-122,409,45,-26,168,-36,303,33,22,13,90,66,74,66
Lactuca_tatarica,76.03,39.48,120,129,29,10747,324,-112,436,230,47,245,-32,68,11,2,40,25,8,22,11
Lactuca_tatarica,-97.65591,39.482838,119,129,30,10020,329,-88,417,221,-14,246,-14,744,112,16,53,317,58,295,58
Lactuca_tatarica,76,39.5,119,128,29,10655,323,-111,434,228,46,243,-31,69,11,2,40,25,8,22,11
Lactuca_tatarica,-95.31426,39.530582,120,124,30,9904,320,-88,408,222,-14,243,-14,935,133,24,48,362,84,343,84
Lactuca_tatarica,-105.24681,39.587467,60,176,44,7452,268,-125,393,136,-31,160,-31,460,63,12,44,177,49,171,49
Lactuca_tatarica,-118.340935,39.60242,110,179,43,8161,343,-73,416,145,212,219,10,132,17,6,24,45,24,29,32
Lactuca_tatarica,-110.58279,39.643913,72,151,36,9148,294,-125,419,183,-33,190,-46,282,32,19,18,89,57,79,58
Lactuca_tatarica,-105.1551,39.6467,94,159,40,8084,300,-93,393,176,-5,202,-5,426,66,13,42,164,46,141,46
Lactuca_tatarica,-106.9511,39.6469,58,188,41,8994,297,-156,453,164,-39,172,-61,338,34,19,14,100,73,94,74
Lactuca_tatarica,-112.795944,39.7114,96,161,37,9258,334,-100,434,84,218,218,-21,218,26,15,18,71,47,47,47
Lactuca_tatarica,-111.82083,39.719444,87,161,38,8799,319,-101,420,75,202,202,-26,402,44,22,18,119,73,73,107
Lactuca_tatarica,-108.0019,39.7605,51,173,41,8373,275,-146,421,39,-55,160,-55,447,43,30,11,125,99,109,99
Lactuca_tatarica,-105.2311,39.7606,85,161,41,7791,289,-97,386,164,-10,189,-10,433,66,13,42,167,46,145,46
Lactuca_tatarica,-104.87266,39.768036,101,153,38,8406,309,-85,394,187,-2,213,-2,402,68,13,48,167,43,140,43
Lactuca_tatarica,-96.52917,39.778534,114,131,30,10358,324,-105,429,220,-27,243,-27,825,125,17,53,333,63,323,63
Lactuca_tatarica,-101.729515,39.78084,106,160,37,9289,326,-96,422,202,-9,229,-9,464,84,10,65,230,31,200,31
Lactuca_tatarica,-97.08591,39.784203,118,135,31,10177,330,-97,427,222,-19,246,-19,786,117,15,53,321,58,308,58
Lactuca_tatarica,-99.34703,39.784492,110,152,34,10060,333,-107,440,214,-21,240,-21,593,98,10,60,266,37,244,37
Lactuca_tatarica,-98.785,39.784683,115,145,33,10198,337,-101,438,220,-19,246,-19,623,98,10,58,265,39,245,39
Lactuca_tatarica,-100.46005,39.784954,109,156,36,9633,329,-100,429,208,-13,235,-13,545,93,12,62,263,37,233,37
Lactuca_tatarica,-101.07387,39.789524,102,161,36,9732,326,-111,437,202,-23,229,-23,532,94,12,62,260,37,222,37
Lactuca_tatarica,-95.562126,39.822918,115,129,30,10148,320,-99,419,220,-22,241,-22,909,125,23,48,350,79,340,79
Lactuca_tatarica,-97.650276,39.828163,114,130,30,10154,326,-98,424,218,-22,242,-22,749,110,15,53,309,58,294,58
Lactuca_tatarica,-117.0265,39.945698,94,168,41,8099,327,-79,406,77,198,203,-4,252,30,10,26,84,39,47,65
Lactuca_tatarica,-111.70028,39.975,70,151,37,8579,292,-112,404,-22,182,182,-40,521,56,27,21,155,89,89,151
Lactuca_tatarica,-108.199104,39.97526,54,183,41,8695,287,-156,443,45,-59,166,-59,395,39,24,16,114,78,101,78
Lactuca_tatarica,-116.269806,39.978798,83,158,39,8158,311,-88,399,66,188,193,-16,300,35,13,23,98,50,57,77
Lactuca_tatarica,-95.145,39.9869,112,125,29,10281,314,-104,418,218,-30,238,-30,901,117,22,48,341,78,335,78
Lactuca_tatarica,-108.1901,39.9933,54,183,41,8695,287,-156,443,45,-59,166,-59,395,39,24,16,114,78,101,78
Lactuca_tatarica,-102.42238,40.000313,103,163,38,9061,321,-100,421,196,-11,221,-11,433,79,9,67,221,28,191,28
Lactuca_tatarica,-102.242,40.0775,103,161,38,9030,318,-99,417,196,-9,221,-9,447,80,9,66,225,30,196,30
Lactuca_tatarica,-105.35729,40.08847,63,159,42,7385,264,-107,371,137,-27,161,-27,429,61,15,42,165,50,153,50
Lactuca_tatarica,-95.21343,40.094837,111,128,30,10348,316,-107,423,218,-31,238,-31,878,114,22,48,333,76,329,76
Lactuca_tatarica,-111.66971,40.117393,102,151,36,8986,332,-82,414,94,220,220,-13,436,46,20,22,133,70,70,119
Lactuca_tatarica,-95.7183,40.12382,114,132,30,10320,323,-104,427,221,-26,242,-26,856,114,21,49,331,72,327,72
Lactuca_tatarica,-109.51832,40.12558,81,176,35,10779,335,-163,498,158,-68,214,-68,200,25,10,24,65,35,51,35
Lactuca_tatarica,-99.91475,40.173412,104,157,35,10020,326,-115,441,207,-27,233,-27,586,97,12,61,274,41,247,41
Lactuca_tatarica,-99.39884,40.173714,104,144,33,10020,320,-110,430,207,-27,232,-27,591,96,10,61,271,35,251,35
Lactuca_tatarica,-100.479004,40.17619,106,154,35,9664,325,-104,429,206,-18,231,-18,537,89,10,64,261,35,235,35
Lactuca_tatarica,-98.49784,40.178055,104,139,32,10199,318,-113,431,209,-31,233,-31,674,107,12,55,286,47,261,47
Lactuca_tatarica,-101.68977,40.181946,101,160,37,9450,322,-106,428,199,-18,225,-18,475,83,10,66,237,30,209,30
Lactuca_tatarica,-107.3732,40.2455,23,158,40,8186,236,-157,393,6,105,130,-79,534,52,37,9,143,126,129,132
Lactuca_tatarica,-103.80728,40.263386,99,170,38,9326,328,-116,444,195,-19,221,-19,341,64,5,70,175,17,152,17
Lactuca_tatarica,-110.4353,40.281647,68,162,36,9352,295,-143,438,137,-34,185,-57,252,27,16,17,78,51,69,52
Lactuca_tatarica,-94.88303,40.36036,102,127,30,10302,308,-113,421,217,-39,229,-39,885,112,20,48,333,74,332,74
Lactuca_tatarica,-106.62,40.38,10,154,40,7965,218,-161,379,108,-80,113,-89,541,53,37,9,148,125,147,126
Lactuca_tatarica,-95.84715,40.386734,109,131,30,10398,320,-108,428,217,-31,239,-31,841,110,21,48,327,73,323,73
Lactuca_tatarica,-75.927704,40.415565,106,114,31,8882,291,-73,364,197,1,218,-12,1119,110,72,12,322,241,309,245
Lactuca_tatarica,-95.57,40.42,107,127,29,10468,315,-112,427,216,-35,236,-35,854,110,21,48,328,73,325,73
Lactuca_tatarica,-95.43392,40.425385,107,127,29,10502,313,-114,427,216,-37,236,-37,857,110,21,48,327,74,324,74
Lactuca_tatarica,-113.18215,40.445423,108,141,33,9502,339,-82,421,150,-12,234,-12,194,25,12,23,66,38,47,38
Lactuca_tatarica,-118.4031,40.445545,97,180,43,8025,332,-84,416,130,198,204,-1,194,21,7,24,60,30,38,54
Lactuca_tatarica,-106.98738,40.48419,49,181,40,9243,290,-159,449,-57,165,165,-75,491,49,35,9,136,110,110,132
Lactuca_tatarica,-98.946236,40.50623,100,139,32,10118,314,-113,427,205,-33,229,-33,639,104,11,60,289,42,263,42
Lactuca_tatarica,-99.4095,40.508945,100,136,32,9906,310,-106,416,202,-29,226,-29,609,100,11,61,283,40,256,40
Lactuca_tatarica,-98.500336,40.52295,103,138,32,10270,318,-113,431,210,-33,233,-33,673,109,12,57,291,47,263,47
Lactuca_tatarica,-101.05956,40.527027,96,154,35,9662,316,-114,430,195,-29,221,-29,519,91,10,65,258,33,228,33
Lactuca_tatarica,-103,40.53,90,156,36,9206,312,-110,422,183,-26,211,-26,437,82,9,70,229,30,195,30
Lactuca_tatarica,-95.63,40.53,108,128,29,10528,317,-112,429,218,-35,238,-35,845,111,20,48,328,72,324,72
Lactuca_tatarica,-101.693794,40.530396,99,160,37,9570,322,-109,431,198,-22,225,-22,459,82,8,69,233,27,209,27
Lactuca_tatarica,-108.427,40.544,62,187,40,9391,307,-159,466,110,-63,182,-63,287,31,14,22,84,49,74,49
Lactuca_tatarica,-104.40302,40.544754,91,173,39,9025,320,-118,438,183,-24,209,-24,349,61,6,64,171,22,149,22
Lactuca_tatarica,-105.0836,40.5717,90,159,39,8371,299,-102,401,131,-15,201,-15,373,66,10,52,159,32,126,32
Lactuca_tatarica,-105.0781,40.5755,91,159,39,8439,301,-102,403,133,-15,203,-15,369,65,10,54,159,31,126,31
Lactuca_tatarica,-105.2176,40.5768,74,154,40,7814,279,-100,379,154,-22,178,-22,391,64,11,51,165,35,142,35
Lactuca_tatarica,-102.348564,40.593815,96,163,37,9383,319,-111,430,192,-23,219,-23,449,85,10,69,233,31,196,31
Lactuca_tatarica,-108.202446,40.608315,52,184,40,9260,294,-165,459,47,-70,171,-70,331,34,19,17,95,63,83,63
Lactuca_tatarica,-105.3147,40.6209,52,150,41,7383,253,-107,360,127,-36,151,-36,411,60,13,48,169,41,157,41
Lactuca_tatarica,-119.68465,40.634415,94,169,43,7573,319,-72,391,8,191,195,1,234,29,8,34,84,31,37,80
Lactuca_tatarica,-105.45632,40.648766,43,151,41,7400,244,-117,361,117,-46,142,-46,427,59,16,43,167,50,158,50
Lactuca_tatarica,-106.338974,40.662437,24,166,41,8228,245,-155,400,108,-68,131,-80,623,59,41,10,172,138,166,140
Lactuca_tatarica,-111.92549,40.67071,106,137,33,9075,331,-73,404,97,226,226,-9,406,52,20,26,140,70,70,95
Lactuca_tatarica,-105.3147,40.7196,66,152,40,7765,272,-103,375,145,-28,170,-28,380,60,11,51,161,35,142,35
Lactuca_tatarica,-103.105034,40.729107,96,164,37,9441,324,-114,438,193,-24,220,-24,406,78,7,74,218,24,184,24
Lactuca_tatarica,-103.1067,40.7367,96,164,37,9441,324,-114,438,193,-24,220,-24,406,78,7,74,218,24,184,24
Lactuca_tatarica,-95.599945,40.743126,105,125,29,10646,312,-116,428,216,-41,235,-41,845,111,19,49,329,70,325,70
Lactuca_tatarica,-96.68857,40.784046,107,125,29,10569,317,-109,426,216,-35,240,-35,754,107,16,52,302,60,294,60
Lactuca_tatarica,-105.2176,40.7947,76,154,39,8067,285,-101,386,159,-23,184,-23,369,62,10,53,159,32,134,32
Lactuca_tatarica,-104,40.8,80,172,40,8896,308,-121,429,171,-31,197,-31,374,66,5,70,193,21,172,21
Lactuca_tatarica,-104.7243,40.8358,83,159,39,8519,300,-105,405,170,-22,196,-22,366,63,8,60,171,26,146,26
Lactuca_tatarica,-99.074486,40.855145,94,142,32,10218,311,-121,432,201,-40,225,-40,633,104,11,59,287,44,260,44
Lactuca_tatarica,-104.8195,40.8648,82,157,39,8393,295,-103,398,168,-22,194,-22,368,64,9,59,170,28,144,28
Lactuca_tatarica,-98.50242,40.865864,99,137,31,10352,313,-120,433,207,-39,230,-39,656,105,12,57,288,48,259,48
Lactuca_tatarica,-104.572,40.8794,82,163,39,8586,303,-109,412,170,-24,196,-24,367,63,8,63,177,25,154,25
Lactuca_tatarica,-110.96586,40.88364,8,133,37,7745,209,-146,355,-77,112,112,-82,647,70,38,20,197,120,120,193
Lactuca_tatarica,-109.50504,40.889908,62,153,37,8798,286,-126,412,102,-50,176,-50,274,34,12,29,93,41,76,41
Lactuca_tatarica,-96.13904,40.91335,101,127,29,10390,308,-117,425,208,-39,230,-39,809,112,19,50,324,66,315,66
Lactuca_tatarica,-104.2292,40.9229,82,171,40,8770,310,-115,425,171,-27,198,-27,368,63,6,69,187,22,167,22
Lactuca_tatarica,-104.2,41,82,171,40,8766,311,-114,425,172,-27,198,-27,372,64,6,67,189,22,169,22
Lactuca_tatarica,-104.15,41.05,81,171,40,8729,310,-112,422,170,-27,197,-27,380,65,6,68,192,22,171,22
Lactuca_tatarica,-90.22472,41.07444,98,112,27,10282,295,-109,404,223,-43,223,-43,934,109,33,33,313,125,313,125
Lactuca_tatarica,-96.110085,41.114,101,121,28,10490,306,-115,421,210,-40,232,-40,773,109,17,52,311,60,300,60
Lactuca_tatarica,-115.35414,41.131016,62,181,42,8151,301,-126,427,99,163,169,-42,313,39,14,27,98,48,60,84
Lactuca_tatarica,-98.97306,41.22217,93,146,33,10127,310,-125,435,199,-40,222,-40,634,104,11,58,284,45,258,45
Lactuca_tatarica,-111.91743,41.295677,75,142,34,8919,301,-106,407,65,192,192,-39,585,63,22,27,182,86,86,172
Lactuca_tatarica,-96.14738,41.2995,101,119,28,10546,305,-114,419,210,-42,232,-42,759,108,15,52,303,55,288,55
Lactuca_tatarica,-104.68602,41.315456,73,152,39,8244,286,-100,386,156,-27,184,-27,392,67,11,58,182,34,155,34
Lactuca_tatarica,-95.54589,41.33965,93,123,28,10693,300,-127,427,205,-53,225,-53,817,114,19,50,322,67,310,67
Lactuca_tatarica,-121.13861,41.345276,83,167,45,6738,293,-72,365,8,169,171,0,442,59,7,46,172,40,45,163
Lactuca_tatarica,-99.726685,41.393948,88,149,34,9947,305,-126,431,191,-41,216,-41,582,99,11,62,274,37,254,37
Lactuca_tatarica,-118.1169,41.411068,99,173,41,8091,335,-77,412,4,200,207,-1,220,26,7,30,73,30,39,66
Lactuca_tatarica,-113.09714,41.514923,91,147,34,9175,324,-97,421,131,-26,212,-26,280,37,18,22,94,57,72,57
Lactuca_tatarica,-96.22308,41.527245,98,122,28,10589,305,-118,423,208,-46,229,-46,763,110,16,51,303,59,286,59
Lactuca_tatarica,-103.715294,41.542896,84,162,38,8881,307,-110,417,176,-26,203,-26,401,72,10,63,198,31,163,31
Lactuca_tatarica,-100.47602,41.555668,86,154,35,9995,310,-128,438,189,-43,215,-43,544,92,11,63,261,37,230,37
Lactuca_tatarica,-98.51541,41.562534,89,146,33,10423,306,-136,442,197,-50,220,-50,642,100,11,56,278,45,263,45
Lactuca_tatarica,-101.0596,41.56966,86,153,35,9936,310,-126,436,189,-43,214,-43,498,86,12,61,237,39,202,39
Lactuca_tatarica,-101.696304,41.571594,81,151,35,9781,302,-128,430,182,-45,208,-45,458,63,25,31,170,81,145,81
Lactuca_tatarica,-111.238686,41.619015,33,166,39,8707,264,-156,420,75,-79,145,-79,328,35,22,15,98,70,78,70
Lactuca_tatarica,-102.34351,41.622036,84,161,36,9602,307,-129,436,182,-40,208,-40,433,81,9,66,218,30,180,30
Lactuca_tatarica,-105.74358,41.64932,51,151,39,8183,268,-115,383,135,-49,160,-49,322,48,12,44,130,38,113,38
Lactuca_tatarica,-108.8941,41.65759,51,155,37,9199,284,-134,418,145,-65,172,-65,212,32,10,34,76,33,61,33
Lactuca_tatarica,-95.80993,41.687153,94,123,28,10663,302,-125,427,205,-51,226,-51,785,113,18,51,315,63,299,63
Lactuca_tatarica,-111.74895,41.690983,20,143,37,8060,234,-144,378,-64,127,127,-78,596,60,32,19,177,110,110,175
Lactuca_tatarica,-106.93049,41.691254,58,146,36,8807,284,-115,399,98,-50,175,-50,267,38,13,30,94,41,72,41
Lactuca_tatarica,-103.01284,41.694378,91,165,38,9356,318,-115,433,187,-26,215,-26,416,78,9,68,213,28,175,28
Lactuca_tatarica,-98.06278,41.704716,89,141,32,10340,303,-133,436,195,-48,219,-48,664,106,12,56,291,48,271,48
Lactuca_tatarica,-111.82,41.73,86,137,33,9171,314,-92,406,76,199,206,-32,474,52,19,24,152,78,79,123
Lactuca_tatarica,-111.79,41.74,54,149,36,8603,279,-124,403,41,160,166,-56,500,50,23,20,149,88,89,138
Lactuca_tatarica,-103.70872,41.850277,89,164,38,9200,314,-114,428,184,-27,211,-27,368,70,8,68,188,27,148,27
Lactuca_tatarica,-88.08593,41.85171,93,113,28,10088,291,-109,400,217,-44,217,-44,930,106,34,30,309,135,309,135
Lactuca_tatarica,-96.32147,41.8542,94,127,29,10702,306,-125,431,206,-51,226,-51,745,111,15,52,306,58,284,58
Lactuca_tatarica,-88.769104,41.894154,86,114,27,10448,287,-124,411,214,-57,214,-57,926,109,30,33,316,121,316,121
Lactuca_tatarica,-98.98241,41.894207,89,143,32,10379,309,-130,439,197,-48,221,-48,596,96,11,57,262,43,252,43
Lactuca_tatarica,-87.65018,41.8981,99,98,25,9851,287,-92,379,222,-33,222,-33,918,100,38,27,297,146,297,146
Lactuca_tatarica,-96.78837,41.916355,92,131,29,10905,308,-134,442,206,-57,227,-57,717,111,14,54,302,57,275,57
Lactuca_tatarica,-97.19041,41.922035,94,133,30,10749,311,-129,440,206,-50,228,-50,688,112,14,54,300,57,268,57
Lactuca_tatarica,-88.43238,41.935616,87,115,28,10269,287,-120,407,213,-53,213,-53,933,108,33,32,317,129,317,129
Lactuca_tatarica,-95.383705,42.039143,87,119,27,10859,294,-133,427,199,-62,220,-62,773,113,18,52,309,64,299,64
Lactuca_tatarica,-95.95336,42.050438,95,125,29,10794,304,-127,431,207,-53,227,-53,741,111,15,53,304,55,288,55
Lactuca_tatarica,-104.3555,42.089336,88,176,40,8876,319,-113,432,180,-22,207,-22,342,66,7,68,172,23,133,23
Lactuca_tatarica,-98.071526,42.17773,88,138,31,10511,306,-132,438,198,-52,221,-52,609,100,12,56,266,45,252,45
Lactuca_tatarica,-111.81034,42.182774,72,152,36,9047,307,-110,417,65,183,189,-46,398,47,20,19,122,75,79,100
Lactuca_tatarica,-112.52176,42.207962,57,153,37,8694,290,-121,411,46,165,170,-54,424,47,26,16,122,82,91,114
Lactuca_tatarica,-103.082184,42.212616,84,152,36,9265,307,-113,420,178,-32,206,-32,430,81,11,67,215,33,175,33
Lactuca_tatarica,-113.61088,42.27151,56,149,38,8132,275,-116,391,87,121,163,-46,365,45,23,20,114,73,91,92
Lactuca_tatarica,-88.451935,42.32425,84,115,28,10306,287,-123,410,211,-57,211,-57,914,106,32,32,315,124,315,124
Lactuca_tatarica,-114.66192,42.35332,82,148,38,7957,301,-83,384,115,182,187,-18,261,34,11,29,85,40,52,70
Lactuca_tatarica,-95.51308,42.38146,81,126,28,11093,294,-145,439,196,-71,217,-71,770,116,16,53,314,59,308,59
Lactuca_tatarica,-96.03664,42.3881,89,126,28,10968,301,-135,436,203,-60,224,-60,719,109,15,53,297,55,284,55
Lactuca_tatarica,-87.776596,42.43335,86,97,26,9603,267,-106,373,204,-44,204,-44,865,98,32,30,288,128,288,128
Lactuca_tatarica,-103.77126,42.48078,72,169,38,9339,305,-134,439,167,-46,195,-46,389,77,9,68,199,29,157,29
Lactuca_tatarica,-102.434456,42.49728,79,159,36,9700,307,-130,437,178,-45,205,-45,459,80,9,67,233,32,199,32
Lactuca_tatarica,-101.11878,42.54292,85,152,34,9916,311,-124,435,187,-43,213,-43,509,84,10,63,248,36,221,36
Lactuca_tatarica,-116.16835,42.563374,55,168,42,7636,283,-114,397,-30,152,156,-40,369,44,13,33,132,50,62,121
Lactuca_tatarica,-97.24948,42.598007,87,130,29,10870,303,-137,440,199,-58,222,-58,617,98,12,53,262,48,244,48
Lactuca_tatarica,85.5,42.6,-78,101,26,10324,108,-278,386,44,-221,44,-221,298,74,1,106,199,5,199,5
Lactuca_tatarica,-97.88067,42.634373,93,134,29,10921,315,-132,447,206,-54,229,-54,526,81,11,54,224,40,215,40
Lactuca_tatarica,-121.64664,42.684837,62,163,45,6658,276,-83,359,-13,148,150,-19,519,87,10,57,242,47,53,221
Lactuca_tatarica,-103.13577,42.708786,86,159,35,9742,318,-127,445,184,-38,213,-38,408,73,10,66,205,30,169,30
Lactuca_tatarica,-96.21608,42.73672,87,128,28,11083,302,-140,442,202,-63,223,-63,682,105,15,53,283,53,275,53
Lactuca_tatarica,-78.784904,42.75495,82,104,29,9068,266,-91,357,101,-30,195,-38,1032,100,65,12,282,218,270,241
Lactuca_tatarica,-109.91962,42.761066,14,178,39,9236,253,-195,448,108,-88,132,-106,280,37,15,27,95,52,84,52
Lactuca_tatarica,-120.385895,42.792236,73,154,43,6820,281,-70,351,-3,161,164,-8,312,38,13,28,106,45,59,98
Lactuca_tatarica,-96.65154,42.831917,86,131,29,11159,304,-145,449,202,-66,223,-66,665,104,12,54,279,50,269,50
Lactuca_tatarica,-96.97375,42.917103,82,133,29,11316,305,-153,458,200,-72,222,-72,629,101,11,55,271,46,258,46
Lactuca_tatarica,-106.80461,42.965153,66,148,35,9185,297,-121,418,106,-49,188,-49,294,52,11,47,127,36,83,36
Lactuca_tatarica,-114.80003,42.965324,95,150,36,8783,329,-77,406,-5,204,210,-16,258,39,6,49,109,24,33,102
Lactuca_tatarica,-105.50418,42.97489,73,153,37,8902,301,-111,412,111,-35,192,-35,341,63,11,54,156,36,111,36
Lactuca_tatarica,-97.88343,42.99299,92,133,29,11086,315,-136,451,206,-58,229,-58,571,88,11,54,247,43,229,43
Lactuca_tatarica,-97.38676,43.00896,84,131,28,11249,307,-148,455,200,-69,223,-69,590,93,11,54,253,43,238,43
Lactuca_tatarica,-108.62899,43.028427,68,162,35,9829,307,-146,453,119,-59,195,-59,233,48,6,61,114,21,65,21
Lactuca_tatarica,-104.47341,43.050602,77,164,37,9481,313,-128,441,174,-42,203,-42,366,66,9,61,173,30,138,30
Lactuca_tatarica,-118.970856,43.070633,68,161,43,7036,281,-86,367,-13,157,162,-19,285,32,11,26,91,46,55,80
Lactuca_tatarica,-96.17742,43.082977,81,128,28,11227,299,-148,447,198,-73,218,-73,687,107,15,53,282,54,282,54
Lactuca_tatarica,-100.72888,43.179626,80,148,33,10365,310,-136,446,186,-55,213,-55,494,84,8,64,242,32,214,32
Lactuca_tatarica,-99.17848,43.197643,85,143,31,10765,313,-139,452,195,-58,221,-58,607,95,12,56,268,45,237,45
Lactuca_tatarica,-117.63358,43.20554,88,171,42,7923,322,-82,404,-6,186,194,-11,261,28,10,27,81,39,51,73
Lactuca_tatarica,-98.59471,43.20619,88,136,30,10988,315,-138,453,201,-59,226,-59,587,97,11,56,257,44,233,44
Lactuca_tatarica,-112.39844,43.21648,74,151,36,9070,305,-113,418,119,182,190,-46,265,32,14,21,85,48,58,67
Lactuca_tatarica,-103.51636,43.245476,82,167,37,9742,318,-130,448,181,-30,209,-43,411,72,9,64,204,31,170,31
Lactuca_tatarica,-96.72193,43.27942,78,131,28,11318,298,-157,455,195,-76,216,-76,632,101,12,54,263,48,261,48
Lactuca_tatarica,-97.15118,43.310085,77,132,28,11496,303,-160,463,196,-80,219,-80,613,97,12,53,256,47,246,47
Lactuca_tatarica,-97.74759,43.33536,84,132,28,11275,308,-148,456,201,-68,224,-68,584,92,11,55,252,43,233,43
Lactuca_tatarica,-99.88384,43.34169,94,143,31,10645,325,-124,449,203,-45,230,-45,557,88,12,59,255,41,224,41
